Date,Open,High,Low,Close,12-day ema,26-day ema,MACD,Volume
09-06-26,11920,12020,11800,11920,11558.25498,820.6788002,10737.57618,27645950
09-06-29,11980,12160,11900,11960,11620.06191,822.7967874,10797.26512,13490700
09-06-30,12000,12180,11840,11840,11653.89854,813.7449765,10840.15356,20185300
09-07-01,11880,12120,11800,12060,11716.37568,830.7375659,10885.63812,14641400
09-07-02,12200,12200,12000,12040,11766.16404,827.9489622,10938.21508,12677100
09-07-03,11900,12040,11880,12020,11805.21573,826.6819887,10978.53374,11348350
09-07-06,12200,12820,12180,12680,11939.79792,875.6683371,11064.12959,46675200
09-07-07,12980,13120,12860,13000,12102.90593,895.6038601,11207.30207,30934250
09-07-08,12940,13100,12760,13100,12256.30502,901.4777657,11354.82726,26589600
09-07-09,13100,13240,13000,13000,12370.71963,893.6185194,11477.10111,28213000
09-07-10,13020,13120,12780,12900,12452.14738,886.8156694,11565.33171,14290050
09-07-13,12900,12900,12400,12400,12444.12471,850.3019286,11593.82278,20495950
09-07-14,12640,12840,12480,12680,12480.41321,873.8514186,11606.5618,21014800
09-07-15,13080,13400,13020,13320,12609.58041,919.4473268,11690.13309,38068700
09-07-16,13560,13580,13360,13480,12743.49112,927.7918011,11815.69932,22349050
09-07-17,13480,13660,13280,13400,12844.49248,921.2239925,11923.26849,17033150
09-07-20,13600,13940,13480,13800,12991.49364,951.3588382,12040.1348,24285750
09-07-21,13900,13900,13720,13840,13122.03308,952.0037361,12170.02934,19997150
09-07-22,13800,13820,13560,13760,13220.18184,946.0282026,12274.15363,16247900
09-07-23,13740,13820,13500,13560,13272.46155,931.6730442,12340.78851,23171400
09-07-24,13560,13780,13500,13660,13332.08285,940.1846946,12391.89816,29495650
09-07-27,13700,14000,13660,13980,13431.76241,963.233656,12468.52876,31756300
09-07-28,13900,14040,13780,14000,13519.18358,962.9421404,12556.24144,19430800
09-07-29,14000,14100,13900,13940,13583.92457,958.5201203,12625.40445,16666750
09-07-30,13980,14280,13880,14280,13691.0131,984.0454608,12706.96764,18120700
09-07-31,14460,14580,14320,14480,13812.3957,996.8967879,12815.49891,30379200
09-08-03,14640,14640,14260,14300,13887.41174,982.574891,12904.83685,24572000
09-08-04,14400,14720,14320,14500,13981.65609,998.4913902,12983.1647,26531750
09-08-05,14520,14700,14380,14660,14086.01669,1009.118896,13076.8978,21336400
09-08-06,14460,14600,14280,14300,14118.9372,981.6347288,13137.30247,20482100
09-08-07,14160,14340,14100,14320,14149.86994,985.230377,13164.63956,18601650
09-08-10,14420,14420,14060,14200,14157.58226,976.0648998,13181.51736,17483500
09-08-11,14220,14240,14060,14100,14148.72345,969.3625291,13179.36092,16843750
09-08-12,14000,14040,13820,13860,14104.30446,952.1003183,13152.20414,23187150
09-08-13,14000,14360,13900,14040,14094.41146,966.761514,13127.64995,31342850
09-08-14,14200,14620,14200,14620,14175.27124,1008.596693,13166.67454,31875550
09-08-17,14480,14620,14220,14260,14188.30643,978.7119353,13209.5945,22640300
09-08-18,14120,14720,14120,14600,14251.6439,1006.195948,13245.44796,25444550
09-08-19,14600,15000,14480,14760,14329.85253,1015.933645,13313.91889,27582000
09-08-20,14900,14940,14540,14800,14402.18291,1018.147554,13384.03536,21000450
09-08-21,14860,15140,14840,15140,14515.69323,1043.162439,13472.5308,27583400
09-08-24,15400,15700,15400,15660,14691.74043,1079.756735,13611.98369,30714750
09-08-25,15500,15680,15480,15500,14816.08806,1065.089938,13750.99812,19044250
09-08-26,15500,15620,15380,15540,14927.45912,1069.181116,13858.27801,14562850
09-08-27,15300,15480,15140,15340,14990.92695,1054.051595,13936.87536,16354350
09-08-28,15460,15680,15280,15280,15035.39973,1050.77096,13984.62877,19551050
09-08-31,15300,15500,15200,15420,15094.569,1061.393687,14033.17531,21531600
09-09-01,15600,16000,15340,15980,15230.78915,1102.058035,14128.73112,25367300
09-09-02,15700,15820,15600,15680,15299.89852,1076.707786,14223.19073,27898950
09-09-03,15660,15700,15480,15500,15330.68336,1065.324472,14265.35889,16052050
09-09-04,15620,15660,15220,15340,15332.11669,1054.34826,14277.76843,22808450
09-09-07,15420,15600,15220,15460,15351.79104,1064.081473,14287.70957,16972400
09-09-08,15460,15620,15400,15620,15393.05396,1075.184616,14317.86934,13640500
09-09-09,15640,15760,15500,15620,15427.96874,1074.330528,14353.63821,15959400
09-09-10,15520,15840,15520,15820,15488.28124,1089.211042,14399.0702,34739400
09-09-11,15880,15880,15680,15860,15545.46874,1091.02935,14454.43939,15467150
09-09-14,15920,15920,15200,15280,15504.6274,1047.926517,14456.70088,27969450
09-09-15,15200,15460,15200,15380,15485.45395,1058.649527,14426.80442,26013000
09-09-16,15400,16000,15320,15900,15549.23027,1096.343199,14452.88707,35553800
09-09-17,16120,16200,15920,16200,15649.34869,1115.665908,14533.68278,24735000
09-09-18,16200,16400,16080,16120,15721.75658,1108.25362,14613.50296,44801250
09-09-21,16040,16200,15880,15960,15758.40941,1096.971944,14661.43747,16830750
09-09-22,16000,16580,15960,16500,15872.50027,1137.839765,14734.66051,25779150
09-09-23,16500,16520,16240,16400,15953.65408,1127.288679,14826.3654,16566700
09-09-24,16380,16400,15960,16060,15970.01499,1102.915116,14867.09987,24304750
09-09-25,15860,15920,15660,15900,15959.24345,1092.938153,14866.3053,20494450
09-09-28,15820,15940,15600,15920,15953.206,1095.187094,14858.0189,13905100
09-09-29,15840,16300,15840,16240,15997.32815,1118.717802,14878.61035,20419700
09-09-30,16140,16500,16120,16300,16043.89305,1121.352192,14922.54086,23985850
09-10-01,16220,16300,15680,15840,16012.52489,1087.075472,14925.44942,26930050
09-10-05,15560,15600,14920,14940,15847.52106,1023.045476,14824.47558,47146300
09-10-06,15100,15220,14900,14900,15701.74859,1025.007898,14676.74069,38409800
09-10-07,15040,15120,14420,14440,15507.63342,990.7828683,14516.85055,38221850
09-10-08,14560,14560,14120,14400,15337.22828,990.4525999,14346.77568,52971900
09-10-09,14580,15100,14520,15100,15300.73162,1042.329857,14258.40176,31334400
09-10-12,15200,15260,14820,14980,15251.3883,1029.45041,14221.93789,21586100
09-10-13,15000,15300,14840,15140,15234.25163,1042.292988,14191.95865,18348000
09-10-14,15380,15460,15280,15380,15256.67446,1059.082876,14197.59158,20841250
09-10-15,15660,15660,15260,15500,15294.10916,1066.680235,14227.42892,17809550
09-10-16,15000,15560,14900,14920,15236.5539,1023.132859,14213.42104,23712800
09-10-19,14760,15100,14460,15020,15203.23792,1033.890065,14169.34785,21675850
09-10-20,15160,15220,14920,15040,15178.12439,1034.544069,14143.58032,14165400
09-10-21,15000,15040,14640,14700,15104.56679,1009.308576,14095.25822,25319950
09-10-22,14640,14760,14460,14520,15014.63344,997.9164343,14016.71701,21589750
09-10-23,14600,14980,14580,14900,14996.99753,1026.940901,13970.05663,21616400
09-10-26,14820,15180,14780,15060,15006.69021,1036.560102,13970.13011,15657300
09-10-27,14980,15040,14800,14840,14981.04557,1019.523867,13961.5217,16264450
09-10-28,14880,14900,14400,14400,14891.65394,988.2417538,13903.41219,25568050
09-10-29,14200,14440,14020,14360,14809.86103,987.6851073,13822.17592,32193450
09-10-30,14660,14800,14440,14460,14756.03625,995.1353336,13760.90092,27823550
09-11-02,14220,14540,14160,14360,14695.1076,987.1548319,13707.95277,23125050
09-11-03,14380,14640,14300,14580,14677.39874,1004.065013,13673.33372,19636750
09-11-04,14540,14720,14400,14660,14674.72201,1008.690156,13666.03185,17170650
09-11-05,14620,14620,14220,14240,14607.8417,977.2232644,13630.61844,18633900
09-11-06,14520,14540,14280,14440,14582.0199,994.4586093,13587.56129,15201050
09-11-09,14540,14640,14440,14480,14566.32453,996.0957765,13570.22875,13426450
09-11-10,14680,14720,14480,14540,14562.2746,1000.414285,13561.86032,19617400
09-11-11,14640,14700,14320,14700,14583.46313,1011.933944,13571.52918,15973550
09-11-12,14740,14860,14400,14400,14555.23803,988.8255941,13566.41244,24682750
09-11-13,14480,14540,14180,14280,14512.89372,981.7142705,13531.17945,21560950
09-11-16,14400,14660,14280,14660,14535.52545,1010.409444,13525.11601,20057700
09-11-17,14760,14820,14520,14560,14539.29077,1000.794715,13538.49605,18009450
09-11-18,14700,15000,14640,15000,14610.16911,1034.126902,13576.04221,29638400
09-11-19,15000,15300,15000,15180,14697.8354,1044.896221,13652.93918,22743700
09-11-20,15020,15220,14920,15100,14759.70688,1038.141886,13721.56499,17162700
09-11-23,15220,15280,15020,15180,14824.36736,1044.587376,13779.77998,14378850
09-11-24,15220,15260,14820,14840,14826.77238,1018.906384,13807.866,17703700
09-11-25,14840,14980,14800,14980,14850.34586,1031.252215,13819.09364,10610150
09-11-26,14980,15140,14860,14860,14851.83111,1021.413647,13830.41747,11798250
09-11-27,14600,14780,14240,14240,14757.70325,976.2445343,13781.45871,23077300
09-11-30,14460,14640,14380,14400,14702.67198,991.5709333,13711.10105,18751200
09-12-01,14400,14740,14360,14740,14708.41475,1015.577165,13692.83759,17255950
09-12-02,14860,15000,14800,14940,14744.04325,1028.545346,13715.49791,16733700
09-12-03,15040,15200,14940,15180,14811.11352,1045.325572,13765.78795,15982500
09-12-04,15160,15340,15100,15240,14877.09606,1048.47923,13828.61683,18336750
09-12-07,15400,15540,15260,15420,14960.61974,1061.569974,13899.04977,16446850
09-12-08,15420,15520,15340,15440,15034.37055,1062.044475,13972.32607,10088500
09-12-09,15240,15640,15220,15560,15115.23662,1070.896864,14044.33975,17773300
09-12-10,15420,15760,15320,15760,15214.43098,1085.030726,14129.40026,44528150
09-12-11,15800,15940,15660,15700,15289.13391,1079.499061,14209.63485,16265250
09-12-14,15700,15800,15440,15580,15333.88254,1071.035685,14262.84685,15496050
09-12-15,15600,15620,15440,15540,15365.59292,1068.723751,14296.86917,12269300
09-12-16,15600,15720,15500,15600,15401.65555,1073.346036,14328.30951,19952700
09-12-17,15620,15620,15300,15300,15386.01623,1050.768254,14335.24798,15858250
09-12-18,15200,15580,15160,15460,15397.39835,1064.356858,14333.04149,20295050
09-12-21,15460,15540,15340,15420,15400.87553,1060.348618,14340.52691,14575300
09-12-22,15500,15620,15460,15620,15434.58698,1075.471759,14359.11523,12264950
09-12-23,15760,15760,15560,15680,15472.34283,1078.752885,14393.58995,12490000
09-12-24,15700,15880,15640,15800,15522.75163,1087.389379,14435.36225,20309600
09-12-28,15800,15860,15580,15740,15556.17445,1082.280589,14473.89387,11758250
09-12-29,15720,15740,15600,15720,15581.37838,1081.192091,14500.18629,6840100
09-12-30,15760,15980,15740,15980,15642.70479,1100.535081,14542.16971,14736900
10-01-04,16060,16180,16000,16180,15725.36559,1113.861974,14611.50361,11950800
10-01-05,16520,16580,16300,16440,15835.30934,1132.096087,14703.21326,27925850
10-01-06,16580,16820,16520,16820,15986.80021,1158.841612,14827.9586,22948850
10-01-07,16820,16820,16260,16260,16028.83095,1115.302782,14913.52817,22107950
10-01-08,16400,16420,16120,16420,16089.0108,1130.503775,14958.50703,14777550
10-01-11,16420,16460,15940,15940,16066.08607,1093.778912,14972.30715,19896100
10-01-12,15940,16180,15900,16180,16083.61129,1114.381679,14969.22961,19218050
10-01-13,16100,16120,15940,15940,16061.51724,1095.019073,14966.49817,13375300
10-01-14,16120,16620,16000,16540,16135.12997,1140.952949,14994.17703,26551550
10-01-15,16640,16860,16580,16840,16243.57152,1159.641796,15083.92972,19905600
10-01-18,16800,16920,16560,16860,16338.40667,1159.685674,15178.72099,13060400
10-01-19,17000,17000,16440,16460,16357.11333,1130.052669,15227.06067,12041250
10-01-20,16460,16740,16460,16680,16406.78821,1148.628427,15258.15978,19200850
10-01-21,16400,17000,16400,17000,16498.05156,1170.903226,15327.14833,16990100
10-01-22,16800,16900,16360,16500,16498.35132,1132.152743,15366.19858,23460500
10-01-25,16320,16960,16300,16840,16550.91265,1160.318735,15390.59392,20578400
10-01-26,16920,16920,16240,16300,16512.31071,1118.15212,15394.15859,18722300
10-01-27,16300,16340,16000,16000,16433.49368,1099.173484,15334.32019,18516150
10-01-28,16160,16300,16060,16160,16391.41773,1112.485231,15278.9325,13795800
10-01-29,16000,16020,15600,15680,16281.96884,1075.905695,15206.06315,22854100
10-02-01,15680,15700,15300,15540,16167.81979,1068.349135,15099.47066,25037200
10-02-02,15800,15800,15400,15440,16055.84752,1061.523001,14994.32452,19677150
10-02-03,15640,15700,15360,15540,15976.48636,1069.455496,14907.03086,16467700
10-02-04,15500,15660,15440,15520,15906.25769,1067.363822,14838.89387,11971700
10-02-05,15160,15220,14940,15000,15766.83343,1029.006202,14737.82723,25705750
10-02-08,14940,15080,14820,14960,15642.70521,1028.993825,14613.71138,21891500
10-02-09,14960,15220,14840,15220,15577.67364,1048.254036,14529.4196,16834200
10-02-10,15260,15280,15040,15100,15504.18539,1037.883593,14466.30179,13174200
10-02-11,15140,15300,15120,15260,15466.6184,1050.533171,14416.08523,13208300
10-02-12,15340,15340,14900,15000,15394.83096,1030.300867,14364.53009,22879300
10-02-16,15000,15180,14960,15120,15352.54927,1040.746087,14311.80318,7723550
10-02-17,15440,15580,15280,15580,15387.54169,1074.016683,14313.52501,13997150
10-02-18,15580,15620,15440,15500,15404.84297,1065.53148,14339.31149,7251900
10-02-19,15380,15540,15180,15200,15373.32867,1043.961966,14329.3667,11094000
10-02-22,15440,15560,15400,15460,15386.66272,1064.880419,14321.7823,11580550
10-02-23,15480,15480,15120,15340,15379.48384,1054.382418,14325.10142,12568850
10-02-24,15180,15220,15000,15040,15327.25556,1032.967734,14294.28782,15052500
10-02-25,15080,15160,14680,14720,15233.83162,1010.911314,14222.92031,19273900
10-02-26,14800,14960,14660,14880,15179.39599,1024.459813,14154.93618,15576350
10-03-02,15220,15480,15120,15400,15213.33507,1061.93614,14151.39893,23494700
10-03-03,15420,15460,15260,15420,15245.12967,1060.534827,14184.59485,9713550
10-03-04,15420,15440,15120,15220,15241.26357,1045.827805,14195.43576,10205050
10-03-05,15260,15500,15260,15500,15281.06917,1067.699855,14213.36932,11754700
10-03-08,15800,15840,15700,15720,15348.59699,1082.313686,14266.28331,19563300
10-03-09,15740,15740,15540,15720,15405.73592,1081.189545,14324.54637,12211750
10-03-10,15720,15740,15560,15680,15447.93039,1078.313055,14369.61734,11367600
10-03-11,15800,15880,15560,15560,15465.17187,1069.645435,14395.52644,19631000
10-03-12,15560,15680,15420,15560,15479.76081,1070.312175,14409.44864,9997950
10-03-15,15640,15660,15280,15360,15461.33607,1055.446072,14405.89,11156550
10-03-16,15360,15400,15160,15300,15436.51514,1052.145174,14384.36996,16548150
10-03-17,15440,15960,15420,15960,15517.05127,1101.287978,14415.76329,21840650
10-03-18,15900,16140,15900,15940,15582.12031,1096.026281,14486.09403,15393500
10-03-19,16020,16140,15960,16080,15658.71718,1106.801397,14551.91578,10711200
10-03-22,16060,16080,15840,16020,15714.29915,1101.528098,14612.77106,9191800
10-03-23,16140,16300,16100,16180,15785.94544,1113.785588,14672.15985,9923300
10-03-24,16300,16500,16260,16380,15877.33845,1127.657519,14749.68093,15926950
10-03-25,16300,16440,16180,16380,15954.67099,1126.590447,14828.08055,9481650
10-03-26,16460,16500,16240,16400,16023.18315,1128.154011,14895.02914,10481650
10-03-29,16200,16500,16200,16360,16075.00113,1125.070774,14949.93035,7756350
10-03-30,16540,16580,16240,16280,16106.53941,1119.38202,14987.15739,12042400
10-03-31,16280,16680,16260,16360,16145.53335,1125.745543,15019.78781,21699800
10-04-01,16520,16900,16480,16900,16261.60514,1165.256041,15096.3491,28068050
10-04-02,16920,17200,16820,17140,16396.74281,1179.99455,15216.74826,20907050
10-04-05,17220,17400,17140,17400,16551.09007,1198.120077,15352.97,15201700
10-04-06,17480,17500,17220,17380,16678.61468,1195.244325,15483.37035,16494250
10-04-07,17300,17380,17040,17180,16755.75088,1180.650721,15575.10016,19418550
10-04-08,17140,17260,17060,17260,16833.32767,1187.699232,15645.62844,13447700
10-04-09,17280,17320,16960,17120,16877.4311,1176.786669,15700.64443,13757650
10-04-12,17180,17200,16540,16600,16834.7494,1139.107578,15695.64182,24897000
10-04-13,16680,16680,16300,16560,16792.48026,1139.043007,15653.43725,20446350
10-04-14,16700,16940,16660,16900,16809.02176,1164.233159,15644.7886,15369350
10-04-15,17240,17240,16880,17100,16853.78764,1177.11027,15676.67737,18248400
10-04-16,17100,17160,16820,16960,16870.128,1165.749352,15704.37865,11003100
10-04-19,16740,16800,16520,16540,16819.33908,1135.512158,15683.82692,12357100
10-04-20,16540,16640,16420,16560,16779.44076,1139.319578,15640.12118,13571500
10-04-21,16760,17060,16700,17040,16819.5268,1174.582255,15644.94454,13200200
10-04-22,16980,16980,16660,16820,16819.5996,1155.573445,15664.02615,17161750
10-04-23,16960,16960,16560,16600,16785.81504,1140.739365,15645.07568,15442000
10-04-26,16700,16840,16600,16680,16769.53581,1147.806374,15621.72943,13009350
10-04-27,16620,16760,16540,16700,16758.83799,1148.744239,15610.09375,13040500
10-04-28,16400,16500,16360,16500,16719.01676,1133.857281,15585.15948,16007500
10-04-29,16600,16620,16320,16500,16685.32187,1135.002431,15550.31944,11337150
10-04-30,16560,17040,16540,16980,16730.65697,1170.469898,15560.18707,22710850
10-05-03,16900,16900,16540,16580,16707.47898,1138.112002,15569.36697,14553900
10-05-04,16800,16860,16600,16680,16703.25144,1148.008478,15555.24296,9138450
10-05-06,16340,16380,16200,16280,16638.13583,1117.617581,15520.51825,22570150
10-05-07,15960,15980,15760,15880,16521.49955,1090.325713,15431.17384,37887000
10-05-10,16000,16100,15940,16060,16450.49962,1105.758421,15344.7412,16435550
10-05-11,16240,16240,15820,15820,16353.49968,1086.793512,15266.70617,22498000
10-05-12,15940,15960,15640,15780,16265.26896,1085.289388,15179.97957,15759500
10-05-13,15960,16400,15940,16260,16264.45835,1120.960645,15143.4977,15900650
10-05-14,16120,16240,15980,16200,16254.54168,1113.772258,15140.76942,14674300
10-05-17,15960,15980,15560,15680,16166.15065,1075.806692,15090.34396,26460950
10-05-18,15800,15900,15680,15840,16115.97363,1090.578972,15025.39466,18143800
10-05-19,15700,15700,15380,15460,16015.05461,1061.294495,14953.76011,17987050
10-05-20,15300,15440,15100,15120,15877.3539,1038.361962,14838.99194,19772500
10-05-24,14940,15280,14880,15160,15766.99176,1043.088966,14723.9028,17704300
10-05-25,15000,15120,14720,14820,15621.30072,1017.540165,14603.76056,25489550
10-05-26,15200,15380,14900,15000,15525.716,1032.838791,14492.8772,22943950
10-05-27,14880,15500,14820,15440,15512.52892,1064.254566,14448.27435,22173500
10-05-28,15740,15740,15340,15560,15519.83216,1070.726857,14449.10531,22448950
10-05-31,15440,15620,15360,15520,15519.85798,1067.266025,14452.59196,12774650
10-06-01,15520,15580,15300,15360,15495.26445,1055.680391,14439.58406,11382350
10-06-03,15600,15680,15480,15540,15502.14684,1069.904927,14432.24191,14649400
10-06-04,15500,15940,15480,15860,15557.20117,1092.514436,14464.68674,12598850
10-06-07,15580,15740,15540,15740,15585.32407,1081.886354,14503.43772,15161550
10-06-08,15700,15960,15520,15700,15602.96652,1079.740936,14523.22558,14499800
10-06-09,15840,15840,15320,15400,15571.7409,1057.683746,14514.05716,17914950
10-06-10,15540,15600,15420,15460,15554.54999,1063.824897,14490.7251,17769350
10-06-11,15700,15940,15660,15940,15613.84999,1098.908056,14514.94194,18283050
10-06-14,15820,16180,15820,16140,15694.79615,1111.024167,14583.77198,12094650
10-06-15,16200,16200,15960,15960,15735.59674,1096.758825,14638.83792,9528550
10-06-16,16300,16440,16180,16380,15834.7357,1128.96727,14705.76843,18823500
10-06-17,16240,16340,16200,16340,15912.46867,1123.526734,14788.94194,11648800
10-06-18,16500,16500,16240,16440,15993.62734,1131.352644,14862.27469,9579500
10-06-21,16600,16780,16500,16600,16086.91544,1142.602503,14944.31294,14230700
10-06-22,16540,16540,16260,16320,16122.7746,1120.996389,15001.77821,14794100
10-06-23,16220,16220,16000,16100,16119.27082,1106.362101,15012.90872,17489950
10-06-24,16160,16460,16100,16400,16162.45992,1129.710038,15032.74989,14152200
10-06-25,16180,16200,16040,16100,16152.8507,1105.69182,15047.15888,16982600
10-06-28,16100,16160,15920,15920,16117.02752,1094.206042,15022.82148,13026700
10-06-29,16020,16080,15740,15840,16074.4079,1089.163638,14985.24426,12560000
10-06-30,15400,15600,15400,15480,15982.96053,1062.884848,14920.07568,26708450
10-07-01,15580,15600,15200,15320,15880.9666,1053.054442,14827.91216,22206400
10-07-02,15400,15480,15260,15340,15797.74097,1055.292108,14742.44886,11641100
10-07-05,15260,15400,15220,15340,15727.31928,1055.11998,14672.1993,9995600
10-07-06,15240,15500,15100,15500,15692.34709,1066.985073,14625.36201,17879550
10-07-07,15600,15620,15300,15380,15644.29369,1057.183484,14587.1102,16180150
10-07-08,15660,15680,15400,15500,15622.09466,1066.826342,14555.26832,14752850
10-07-09,15580,15920,15460,15920,15667.92625,1097.195695,14570.73056,18605950
10-07-12,15980,16040,15840,16040,15725.16837,1103.748479,14621.41989,12597450
10-07-13,15960,16160,15880,15920,15755.14246,1094.35553,14660.78693,15339650
10-07-14,16260,16560,16260,16480,15866.65901,1136.559546,14730.09946,33184600
10-07-15,16500,16500,16360,16400,15948.71147,1127.387157,14821.32431,16063950
10-07-16,16320,16400,16040,16040,15962.75586,1101.426059,14861.3298,16933400
10-07-19,15720,15980,15720,15900,15953.10111,1093.052696,14860.04841,14586800
10-07-20,15900,16040,15720,15960,15954.16248,1098.141246,14856.02123,11578400
10-07-21,16340,16360,16120,16340,16013.5221,1125.897967,14887.62413,16558800
10-07-22,16240,16340,16020,16160,16036.05716,1110.429501,14925.62766,15439550
10-07-23,16300,16340,16140,16220,16064.35606,1116.063828,14948.29223,14112800
10-07-26,16260,16400,16180,16360,16109.83974,1126.000788,14983.83895,10617450
10-07-27,16480,16600,16420,16580,16182.17209,1141.532703,15040.63939,19088350
10-07-28,16640,16800,16620,16740,16267.99177,1152.189792,15115.80198,23248200
10-07-29,16780,16800,16480,16540,16309.83919,1136.555201,15173.28399,14865300
10-07-30,16440,16540,16200,16200,16292.94085,1112.572677,15180.36817,16399000
10-08-02,16340,16360,16200,16200,16278.64226,1114.417486,15164.22477,12455050
10-08-03,16400,16440,16300,16300,16281.92806,1121.682985,15160.24508,13105950
10-08-04,16340,16360,16120,16120,16257.01605,1107.790768,15149.22529,10616650
10-08-05,16220,16360,16060,16080,16229.78282,1105.896437,15123.88638,14028550
10-08-06,16200,16200,15980,16020,16197.50854,1101.59771,15095.91083,12296750
10-08-09,15980,16040,15960,16040,16173.27645,1103.409863,15069.86659,9138150
10-08-10,16000,16080,15820,15860,16125.08008,1089.937133,15035.14294,14060850
10-08-11,15680,15780,15540,15580,16041.2216,1070.232756,14970.98885,17957900
10-08-12,15360,15540,15300,15320,15930.26443,1052.489218,14877.77522,21360650
10-08-13,15400,15640,15340,15620,15882.53144,1076.076328,14806.45512,14274900
10-08-16,15460,15660,15340,15640,15845.21891,1075.743416,14769.4755,10280000
10-08-17,15540,15660,15420,15640,15813.64677,1075.769025,14737.87775,14476450
10-08-18,15680,15700,15480,15560,15774.62419,1069.841129,14704.78306,11715900
10-08-19,15580,15780,15540,15780,15775.45124,1086.593417,14688.85782,12179900
10-08-20,15600,15720,15540,15680,15760.76643,1077.897372,14682.86906,12330600
10-08-23,15720,15820,15640,15800,15766.80237,1087.455188,14679.34718,9081550
10-08-24,15700,15720,15500,15660,15750.37123,1076.349601,14674.02163,11365400
10-08-25,15520,15560,15440,15440,15702.62181,1060.907581,14641.71423,9263250
10-08-26,15440,15660,15400,15460,15665.29538,1063.57691,14601.71847,10440100
10-08-27,15300,15440,15300,15320,15612.17301,1053.001206,14559.17181,12748200
10-08-30,15500,15560,15440,15520,15597.99255,1068.629537,14529.36301,6984450
10-08-31,15320,15440,15120,15120,15524.45523,1037.797728,14486.65751,22051950
10-09-01,15240,15260,15000,15040,15449.92366,1034.24348,14415.68018,19451700
10-09-02,15200,15240,14980,15180,15408.39694,1044.887254,14363.50969,18271500
10-09-03,15220,15280,15120,15220,15379.4128,1047.031465,14332.38133,22082500
10-09-06,15440,15600,15360,15600,15413.34929,1075.014674,14338.33462,19708650
10-09-07,15660,15800,15500,15760,15466.68017,1084.713971,14381.9662,16036000
10-09-08,15520,15620,15420,15420,15459.4986,1058.782686,14400.71592,10954600
10-09-09,15340,15480,15120,15120,15407.26805,1038.555178,14368.71287,30825400
10-09-10,15200,15440,15140,15320,15393.8422,1054.925955,14338.91624,13989000
10-09-13,15400,15520,15320,15400,15394.78955,1059.59259,14335.19696,11741050
10-09-14,15500,15620,15200,15200,15364.82193,1044.418804,14320.40312,18559950
10-09-15,15260,15340,15020,15140,15330.23394,1041.141574,14289.09237,19441850
10-09-16,15080,15260,15080,15140,15300.96718,1041.393668,14259.57351,11734100
10-09-17,15240,15560,15160,15460,15325.43377,1065.07798,14260.35579,22369300
10-09-20,15480,15600,15400,15600,15367.67473,1073.62648,14294.04825,14807550
10-09-24,15580,15600,15160,15240,15348.03246,1046.302237,14301.73022,32766800
10-09-27,15300,15360,15040,15100,15309.87362,1038.033731,14271.83989,25107150
10-09-28,15100,15120,14900,14900,15246.81614,1023.854955,14222.96118,23315700
10-09-29,15060,15500,15000,15440,15276.53673,1064.94563,14211.5911,35348050
10-09-30,15440,15580,15340,15540,15317.06954,1069.192216,14247.87733,16855500
10-10-01,15440,15560,15380,15540,15351.36654,1068.865556,14282.50098,14805750
10-10-04,15600,15620,15480,15600,15389.61784,1073.335128,14316.28271,12835350
10-10-05,15440,15580,15420,15460,15400.44586,1062.620945,14337.82492,14300150
10-10-06,15560,15880,15520,15860,15471.1465,1093.074742,14378.07176,23555150
10-10-07,15580,15660,15380,15400,15460.20088,1056.658068,14403.54282,25542150
10-10-08,15260,15320,15060,15160,15414.01613,1041.681573,14372.33456,27125750
10-10-11,15240,15260,15060,15060,15359.55211,1035.426204,14324.12591,18784450
10-10-12,15040,15120,14920,14920,15291.92871,1025.537016,14266.3917,18391350
10-10-13,15040,15040,14860,14880,15228.55506,1023.334759,14205.2203,20414700
10-10-14,15060,15060,14840,15000,15193.39275,1032.393053,14160.99969,26710000
10-10-15,15000,15120,14900,15080,15175.94771,1037.622187,14138.32552,24686150
10-10-18,15140,15240,14960,15020,15151.95575,1032.775501,14119.18025,13804400
10-10-19,15000,15020,14820,14820,15100.88564,1018.333508,14082.55213,19450000
10-10-20,14800,14980,14700,14900,15069.98015,1025.370357,14044.6098,18474100
10-10-21,14900,15300,14820,15300,15105.36782,1054.45869,14050.90913,28370400
10-10-22,15460,15540,15340,15540,15172.23431,1069.998904,14102.23541,20425550
10-10-25,15460,15580,15340,15420,15210.35211,1059.914614,14150.4375,12353450
10-10-26,15360,15420,15160,15260,15217.99025,1048.838477,14169.15177,15629050
10-10-27,15160,15300,15020,15060,15193.68406,1034.875673,14158.80838,16732750
10-10-28,15200,15300,15060,15280,15206.96343,1052.246031,14154.7174,14631600
10-10-29,15280,15300,14900,14900,15159.73829,1022.761701,14136.97659,23060950
10-11-01,15060,15060,14860,14940,15125.9324,1027.99269,14097.93971,14837800
10-11-02,14940,14960,14740,14800,15075.78895,1017.219936,14058.56902,16536700
10-11-03,14800,14980,14780,14800,15033.35988,1018.048609,14015.31127,17874950
10-11-04,14940,15280,14900,15260,15068.22759,1052.058939,14016.16865,27312500
10-11-05,15600,15800,15500,15520,15137.73104,1068.702019,14069.02902,35165050
10-11-08,15700,15760,15520,15560,15202.6955,1070.384745,14132.31075,13961400
10-11-09,15680,15680,15340,15480,15245.35773,1064.329379,14181.02835,12801650
10-11-10,15600,15800,15500,15800,15330.68731,1088.49888,14242.18843,21088000
10-11-11,15860,15980,15340,15340,15332.12003,1052.565613,14279.55442,44525300
10-11-12,15680,15800,15460,15560,15367.17849,1071.626007,14295.55248,28325650
